input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url,tls_subject_org_
eu-west-gdn2.ba.sl.smartling.com,,404,25,eu-west-gdn2.ba.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-09T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,20295fb8da67e71ab37da5a34d735dec,baffc65aebb50eff2a7fb7f13671d22ab5f972b81c6d64a2be599d150dd1b700,True,ctls,eu-west-gdn2.ba.sl.smartling.com,443,https://eu-west-gdn2.ba.sl.smartling.com:443,https,nginx,text/html,GET,54.72.141.113,/,480409337,34.251.146.79,Nginx,2,False,,,,,
eu.surveymonkey.sl.smartling.com,,404,25,eu.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-12-19T00:00:00Z,2024-01-17T23:59:59Z,CN=*.eu.surveymonkey.com,*.eu.surveymonkey.com,*.surveymonkey.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eec1790d07ca430917cfbd902d7de102,5013e11e88433df6a9de823daa3f60bff4e7b437dac92a9339533856928e0d4c,True,ctls,eu.surveymonkey.sl.smartling.com,443,https://eu.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.211.233.199,/,480409337,54.76.73.171,Nginx,2,False,,,,,
express.smartling.com,Smartling Pricing: Plans Tailored To How Much You Translate,200,516707,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://express.smartling.com:443,https,Netlify,text/html,GET,18.210.196.171,/,1035295785,100.24.181.214,webpack,53,False,,,,https://www.smartling.com/plans/,
f097e2ec8.ss0029.smartling.com,,404,25,f097e2ec8.ss0029.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,f097e2ec8.ss0029.smartling.com,443,https://f097e2ec8.ss0029.smartling.com:443,https,nginx,text/html,GET,34.202.247.198,/,480409337,54.236.73.175,Nginx,2,False,,,,,
fairtrade.sl.smartling.com,,404,25,fairtrade.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,fairtrade.sl.smartling.com,443,https://fairtrade.sl.smartling.com:443,https,nginx,text/html,GET,52.71.61.64,/,480409337,34.233.117.122,Nginx,2,False,,,,,
fbappstore.cdbaby.sl.smartling.com,,404,25,fbappstore.cdbaby.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-01-24T00:00:00Z,2024-02-08T23:59:59Z,"CN=cdbaby.com, O=CD BABY, L=Portland, ST=Oregon, C=US",cdbaby.com,pt.qa-members-lab.cdbaby.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,57243034c478d6ccdd4fd6ab15641366,199b49476eda354c40c8a4aa3f84c8e0e4851c5b8da1321b396c34caa6e35552,,ctls,fbappstore.cdbaby.sl.smartling.com,443,https://fbappstore.cdbaby.sl.smartling.com:443,https,nginx,text/html,GET,54.241.179.131,/,480409337,52.52.14.107,Nginx,2,False,,,,,CD BABY
files.verbalizeit.com,Sign In,200,212081,sso.secureserver.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-04T01:30:11Z,2023-11-05T01:30:11Z,"CN=*.secureserver.net, O=Special Domain Services\, LLC, L=Tempe, ST=Arizona, C=US",*.secureserver.net,secureserver.net,"CN=Starfield Secure Certificate Authority - G2, OU=http://certs.starfieldtech.com/repository/, O=Starfield Technologies\, Inc., L=Scottsdale, ST=Arizona, C=US",Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",75a208eec6aede64ae63b10a7697d857,2633df2f68a7928c16a85e52956a6055d0e6b36d9c33effef3c42234a2fdaa87,True,ctls,sso.secureserver.net,443,https://files.verbalizeit.com:443,https,envoy,text/html,GET,216.69.141.129,/,-1885831741,216.69.141.129,React,98,False,,,,https://sso.secureserver.net/login?app=fax&realm=pass&pl_id=527397,"Special Domain Services, LLC"
fr-ca.smartling.com,Solutions de traduction et de localisation de contenu - Smartling,200,865559,fr-ca.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,fr-ca.smartling.com,443,https://fr-ca.smartling.com:443,https,Netlify,text/html,GET,54.243.46.38,/,1126924142,3.232.221.110,webpack,53,False,,,,,
fr.epiloglaser.sl.smartling.com,,404,25,fr.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,fr.epiloglaser.sl.smartling.com,443,https://fr.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,34.224.247.191,/,480409337,52.73.222.135,Nginx,2,False,,,,,
fr.kobobooks.sl.smartling.com,,404,25,fr.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-22T00:00:00Z,2023-09-21T23:59:59Z,CN=kobobooks.fr,kobobooks.fr,www.kobobooks.fr,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,65644e43450826eb2f3da692d94989ad,e0a653c56e595fbdac80443ddd5795ac45bd765ea0d2612d64465959e15c2d87,,ctls,fr.kobobooks.sl.smartling.com,443,https://fr.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,35.169.176.189,/,480409337,52.202.52.242,Nginx,2,False,,,,,
fr.smartling.com,Solutions de traduction et de localisation de contenu - Smartling,200,865488,fr.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,fr.smartling.com,443,https://fr.smartling.com:443,https,Netlify,text/html,GET,54.86.34.96,/,-2046840875,34.238.203.150,webpack,53,False,,,,,
ftp.verbalizeit.com,VerbalizeIt subtitle translation - Smartling,200,476395,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://ftp.verbalizeit.com:443,https,Netlify,text/html,GET,3.226.31.25,/,-656985341,100.24.181.214,webpack,52,False,,,,https://www.smartling.com/verbalizeit/,
gitlab.sl.smartling.com,,404,25,gitlab.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,gitlab.sl.smartling.com,443,https://gitlab.sl.smartling.com:443,https,nginx,text/html,GET,184.72.216.107,/,480409337,3.93.121.252,Nginx,2,False,,,,,
globalready.smartling.com,Bizzabo | Event not published,404,2775,globalready.smartling.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-11T03:02:28Z,2023-08-09T03:02:27Z,CN=globalready.smartling.com,globalready.smartling.com,globalready.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,90061c2c3a47c581a955414c33ee8928,2f9ee86a6db85e01ab8f85de82edf099de18ea78ec7b8d123bac2fa6f89d9c10,,ctls,globalready.smartling.com,443,https://globalready.smartling.com:443,https,,text/html,GET,52.203.102.209,/,1031143514,3.220.54.114,HSTS,66,False,,,,,
globalreadyuk.smartling.com,Attention Required! | Cloudflare,403,4514,organizer.bizzabo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T15:20:26Z,2023-07-21T15:20:25Z,CN=bizzabo.com,bizzabo.com,*.bizzabo.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a08117a2dfed4aa1ec2728792c3114cb,ae39f684f9d55938f29f6dcba22c99fcbef9b4ca63179ceb8b386fedb43d44bf,True,ctls,organizer.bizzabo.com,80,http://globalreadyuk.smartling.com:80,http,cloudflare,text/html,GET,52.203.156.114,/,1630326670,3.220.54.114,HTTP/3,94,False,,,,https://organizer.bizzabo.com/notsupported.html,
goldcast.sl.smartling.com,,404,25,goldcast.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,goldcast.sl.smartling.com,443,https://goldcast.sl.smartling.com:443,https,nginx,text/html,GET,52.4.183.229,/,480409337,52.207.119.218,Nginx,2,False,,,,,
grandrounds.sl.smartling.com,,404,25,grandrounds.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,grandrounds.sl.smartling.com,443,https://grandrounds.sl.smartling.com:443,https,nginx,text/html,GET,18.208.94.190,/,480409337,52.200.196.85,Nginx,2,False,,,,,
hamiltonbeach.sl.smartling.com,,404,25,hamiltonbeach.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,hamiltonbeach.sl.smartling.com,443,https://hamiltonbeach.sl.smartling.com:443,https,nginx,text/html,GET,34.203.129.10,/,480409337,52.200.196.85,Nginx,2,False,,,,,
hazel.sl.smartling.com,,404,25,hazel.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,hazel.sl.smartling.com,443,https://hazel.sl.smartling.com:443,https,nginx,text/html,GET,18.214.47.16,/,480409337,52.0.125.139,Nginx,2,False,,,,,
he.smartling.com,,404,25,he.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,he.smartling.com,443,https://he.smartling.com:443,https,nginx,text/html,GET,54.86.34.96,/,480409337,54.243.46.38,Nginx,2,False,,,,,
hello.smartling.com,,204,,hello.smartling.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-12T06:05:32Z,2023-07-11T06:05:31Z,CN=hello.smartling.com,hello.smartling.com,hello.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ec3f89bc678fb287b31b489fde10e8b2,8a99f73fd023cae10ca487f48cc87370b0cedf256ec448a637c4903a92b2f562,,ctls,hello.smartling.com,443,https://hello.smartling.com:443,https,,,GET,34.239.223.101,/,-1840324437,52.204.250.160,HSTS,1,False,,,,,
help.smartling.com,Security check,403,7778,help.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-07T23:37:22Z,2023-07-06T23:37:21Z,CN=help.smartling.com,help.smartling.com,help.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5280706f77944728746851882be8a380,24db84ab689b7e4585390e3d1cbce9af6e6d4e040d8657b5ae222fd1ece9fe49,,ctls,help.smartling.com,443,https://help.smartling.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,103,False,cloudflare,True,,https://help.smartling.com/hc/en-us,
hootsuitetms.sl.smartling.com,,404,25,hootsuitetms.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,hootsuitetms.sl.smartling.com,443,https://hootsuitetms.sl.smartling.com:443,https,nginx,text/html,GET,34.233.117.122,/,480409337,100.24.151.68,Nginx,2,False,,,,,
https://analytics.google.com/,Redirecting...,200,857,analytics.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,analytics.google.com,443,https://analytics.google.com:443,https,ESF,text/html,GET,216.239.34.181,/,302920777,2001:4860:4802:38::181,HTTP/3,1,False,,,http:,https://analytics.google.com/analytics/web/,
https://api.company-target.com,403 Forbidden,403,162,api.company-target.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-16T01:17:04Z,2023-10-18T01:17:04Z,"CN=api.demandbase.com, O=Demandbase\, Inc., L=San Francisco, ST=California, C=US, serialNumber=3920817, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=California, jurisdictionCountry=US",api.demandbase.com,autocomplete.demandbase.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",b4202a476eb175843d01bac1876546a7,7c5fd1f21cdc43d3cdefaf3c71c343c97ac6e3fc5c6eb3f3a1e9a252e9d55b2b,,ctls,api.company-target.com,443,https://api.company-target.com:443,https,nginx,text/html,GET,18.66.97.17,/,-551736798,18.66.97.20,Nginx,8,False,cloudfront,True,,,"Demandbase, Inc."
https://cdn.bizible.com,,200,,cdn.bizible.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-30T00:00:00Z,2023-07-31T23:59:59Z,"CN=io.bizible.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",io.bizible.com,bizible.dnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2e2b62a2b81fed6f242aa89756ca7fcb,d6da54d1d9d53c7eb6285c2aab5622491796856fe04bef34d7f47d66a338ee08,,ctls,cdn.bizible.com,443,https://cdn.bizible.com:443,https,ECS (frb/67BD),,GET,152.195.15.58,/,-20275242,152.195.15.58,Docker,1,False,,,,,Edgecast Inc.
https://cdn.bizibly.com,,200,,cdn.bizibly.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-06-30T00:00:00Z,2023-07-31T23:59:59Z,"CN=io.bizible.com, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",io.bizible.com,bizible.dnb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2e2b62a2b81fed6f242aa89756ca7fcb,d6da54d1d9d53c7eb6285c2aab5622491796856fe04bef34d7f47d66a338ee08,,ctls,cdn.bizibly.com,443,https://cdn.bizibly.com:443,https,ECS (frb/67BD),,GET,152.195.15.58,/,-20275242,152.195.15.58,Docker,1,False,,,,,Edgecast Inc.
https://cdn.ss-cdn.com/,,200,,cdn.ss-cdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-04T13:24:04Z,2023-08-02T13:24:03Z,CN=ss-cdn.com,ss-cdn.com,ss-cdn.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,e01eb286ecc1cec6fcfefc013e6d2ccb,452804ee067cc015d946b9b1760f0c5c9f9a2b3ad75faa2520a7ecc661dc7130,True,ctls,cdn.ss-cdn.com,443,https://cdn.ss-cdn.com:443,https,cloudflare,text/html,GET,104.18.13.101,/,-1989484682,2606:4700::6812:c65,Envoy,1,False,cloudflare,True,,,
https://cdnjs.cloudflare.com,cdnjs.cloudflare.com,200,8867,cdnjs.cloudflare.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-08-03T00:00:00Z,2023-08-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8789a4791c80fe9fc769847a7ba6e4b5,9454c62828b954228efbbb6b7e3865ae64ba54e5a4ccdd89936d068e2ac94dd3,True,ctls,cdnjs.cloudflare.com,443,https://cdnjs.cloudflare.com:443,https,cloudflare,text/html,GET,104.17.24.14,/,2023033722,2606:4700::6811:190e,HTTP/3,169,False,cloudflare,True,,,"Cloudflare, Inc."
https://connect.facebook.net,Facebook – Anmelden oder Registrieren,200,108192,www.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-05-25T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,8237e69e06afeef0a038b65e6bc096cd,e2b8e99fb14ebcc795e21868c31dd2181282f0b0c45e2c2c8fe64057c6262741,True,ctls,www.facebook.com,443,https://connect.facebook.net:443,https,,text/html,GET,157.240.252.13,/,142313513,2a03:2880:f084:d:face:b00c:0:3,HTTP/3,36,False,,,wss://snaptu-d.facebook.com,https://www.facebook.com/,"Meta Platforms, Inc."
https://drift-prod-file-uploads.s3.amazonaws.com,,403,263,drift-prod-file-uploads.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,drift-prod-file-uploads.s3.amazonaws.com,443,https://drift-prod-file-uploads.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,3.5.29.67,/,1008215315,3.5.28.107,Amazon Web Services,2,False,,,,,
https://driftcsp.report-uri.com/r/t/csp/reportOnly,Report URI: Welcome to report-uri.com,200,30914,report-uri.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-05T21:09:26Z,2023-07-04T21:09:25Z,CN=*.report-uri.com,*.report-uri.com,report-uri.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,2128e997ff28af0650b7d95c3213b246,ce65156d72d6ff348f1e593736490978e80976ba3859748a2d4acb57b88b87e5,True,ctls,report-uri.com,443,https://driftcsp.report-uri.com:443/r/t/csp/reportOnly,https,cloudflare,text/html,GET,104.17.183.88,/r/t/csp/reportOnly,-1902549726,2606:4700::6811:b858,HTTP/3,534,False,cloudflare,True,*.cloudflareworkers.com,https://report-uri.com,
https://driftt.imgix.net,"imgix - Image Processing On-Demand, Served By CDN",200,3783,driftt.imgix.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-05T12:38:15Z,2024-04-05T12:38:14Z,CN=*.imgix.com,*.imgix.com,imgix.net,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,68cc8e35cd1e15ee22b8d6c6535b34a1,8f5d597ba6cc193d6a3a2e92fe2081531b3b706ef8b925fad05e39414e40bc9c,True,ctls,driftt.imgix.net,443,https://driftt.imgix.net:443,https,Varnish,text/html,GET,146.75.122.208,/,285775083,2a04:4e42:8d::720,,53,False,fastly,True,,,
https://file2.api.drift.com,Error 404 Not Found,404,409,file2.api.drift.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-03T00:00:00Z,2024-05-01T23:59:59Z,CN=drift.com,drift.com,*.api.driftt.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7908f0be85d9ef2aaa08689c6109ae13,7f75a95b23c4c66d408a5c5bb55b6b31262da17404b873607bd050cfb779c525,True,ctls,file2.api.drift.com,443,https://file2.api.drift.com:443,https,istio-envoy,text/html,GET,3.94.218.138,/,189097459,50.16.7.188,HSTS,16,False,,,,,
https://fonts.gstatic.com/,Error 404 (Not Found)!!1,404,1561,fonts.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:00:43Z,2023-07-17T12:00:42Z,CN=*.gstatic.com,*.gstatic.com,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,bfad550991c74ed92bd118c1494e57dd,958e74d861d2478f5cc50b432f2fa8933d03fbd4ea85dc3783b548b2882ecdb2,True,ctls,fonts.gstatic.com,443,https://fonts.gstatic.com:443,https,sffe,text/html,GET,142.250.185.195,/,302920777,2a00:1450:4001:80b::2003,HTTP/3,12,False,,,,,
https://js.driftt.com,404 Not Found,404,146,js.driftt.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-01T00:00:00Z,2023-09-21T23:59:59Z,CN=drift.com,drift.com,*.api.driftt.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7028a289030126ca8059bc7c501d14ec,80debbb2e5c81426a085db1611a3993ab97948ade5e2aba5f0a6aafc9c8bf2d5,True,ctls,js.driftt.com,443,https://js.driftt.com:443,https,istio-envoy,text/html,GET,18.66.112.39,/,1494302000,18.66.112.118,HSTS,8,False,cloudfront,True,,,
https://munchkin.marketo.net,,404,11,munchkin.marketo.net,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=*.marketo.net, O=Adobe Inc, L=San Jose, ST=California, C=US",*.marketo.net,marketo.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,90e5491690e76a5f7000772c31872fcc,503000268df4f4674ccf65a7d983917677bf6141675e29207cb1e57d2f25f0ab,True,ctls,munchkin.marketo.net,443,https://munchkin.marketo.net:443,https,AkamaiNetStorage,,GET,104.102.38.132,/,1864250944,104.102.38.132,,2,False,,,,,Adobe Inc
